offer_name;offer_url_max;offer_price;url_cat_mini_2;cat_2;url_cat_mini;cat
Смартфон Samsung Galaxy A30s Black 32GB (SM-A307FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a30s-black-32gb-sm-a307fn/;13990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A30s Violet 32GB (SM-A307FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a30s-violet-32gb-sm-a307fn/;13990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A30s Black 64GB (SM-A307FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a30s-black-64gb-sm-a307fn/;15990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A30s White 32GB (SM-A307FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a30s-white-32gb-sm-a307fn/;13990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A30s Violet 64GB (SM-A307FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a30s-violet-64gb-sm-a307fn/;15990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A30s White 64GB (SM-A307FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a30s-white-64gb-sm-a307fn/;15990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A50 (2019) 64GB Black (SM-A505FN-DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a50-2019-64gb-black-sm-a505fn-ds/;17990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A50 (2019) 64GB White (SM-A505FN-DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a50-2019-64gb-white-sm-a505fn-ds/;17990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A50 (2019) 64GB Blue (SM-A505FN-DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a50-2019-64gb-blue-sm-a505fn-ds/;17990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A30 (2019) 32GB Black (SM-A305F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a30-2019-32gb-black-sm-a305f-ds/;15990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A30 (2019) 32GB Blue (SM-A305F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a30-2019-32gb-blue-sm-a305f-ds/;15990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A30 (2019) 32GB White (SM-A305F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a30-2019-32gb-white-sm-a305f-ds/;15990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A10 (2019) 32GB Black (SM-A105FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a10-2019-32gb-black-sm-a105fn/;8990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A10 (2019) 32GB Blue (SM-A105FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a10-2019-32gb-blue-sm-a105fn/;8990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A10 (2019) 32GB Red (SM-A105FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a10-2019-32gb-red-sm-a105fn/;8990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A30 64GB Blue (SM-A305FN/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a30-64gb-blue-sm-a305fn-ds/;17990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A30 White (SM-A305FN/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a30-white-sm-a305fn-ds/;17990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10e Оникс (SM-G970F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10e-oniks-sm-g970f-ds/;49990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10e Цитрус (SM-G970F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10e-tsitrus-sm-g970f-ds/;49990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10 Перламутр (SM-G973F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10-perlamutr-sm-g973f-ds/;59990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10+ Оникс (SM-G975F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10plus-oniks-sm-g975f-ds/;69990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10e Аквамарин (SM-G970F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10e-akvamarin-sm-g970f-ds/;49990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S8 Plus Black;https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s8-plus-black/;34990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S8 Plus Violet;https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s8-plus-violet/;34990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S9+ 64GB Черный бриллиант;https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s9-64gb-chernyy-brilliant/;33990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S9 64GB Черный бриллиант;https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s9-64gb-chernyj-brilliant/;34990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S9 64GB Ультрафиолет;https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s9-64gb-ultrafiolet/;34990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S8 Violet;https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s8-violet/;31990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S8 Gold;https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s8-gold/;31990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S8 Red (SM-G950FZRDSER);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s8-red-sm-g950fzrdser/;31990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S9 64GB Титан;https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s9-64gb-titan/;34990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S9+ 256GB Black;https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s9plus-256gb-black/;46990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy Note 9 512GB Медь;https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-note-9-512gb-med/;79990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S9+ 256GB Purple (SM-G965F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s9-256gb-purple-sm-g965f-ds/;46990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A70 (2019) 128GB Black (SM-A705FN/DSM);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a70-2019-128gb-black-sm-a705fn-dsm/;25990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A40 (2019) 64GB Black (SM-A405FM/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a40-2019-64gb-black-sm-a405fm-ds/;17990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy J2 Core 8GB Gold (SM-J260F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-j2-core-8gb-gold-sm-j260f-ds/;5990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10e Перламутр (SM-G970F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10e-perlamutr-sm-g970f-ds/;49990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A20 (2019) 32GB Black (SM-A205FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a20-2019-32gb-black-sm-a205fn/;12990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10 Оникс (SM-G973F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10-oniks-sm-g973f-ds/;59990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy J2 Core 8GB Black (SM-J260F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-j2-core-8gb-black-sm-j260f-ds/;5990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A70 (2019) 128GB Blue (SM-A705FN/DSM);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a70-2019-128gb-blue-sm-a705fn-dsm/;25990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10+ Перламутр (SM-G975F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10plus-perlamutr-sm-g975f-ds/;69990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A20 (2019) 32GB Blue (SM-A205FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a20-2019-32gb-blue-sm-a205fn/;12990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A40 (2019) 64GB White (SM-A405FM/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a40-2019-64gb-white-sm-a405fm-ds/;17990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A40 (2019) 64GB Blue (SM-A405FM/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a40-2019-64gb-blue-sm-a405fm-ds/;17990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10 Аквамарин (SM-G973F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10-akvamarin-sm-g973f-ds/;59990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10+ Аквамарин (SM-G975F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10-akvamarin-sm-g975f-ds/;69990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A40 (2019) 64 GB Red (SM-A405FM/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a40-2019-64-gb-red-sm-a405fm-ds/;17990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A20 (2019) 32GB Red (SM-A205FN);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a20-2019-32gb-red-sm-a205fn/;12990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy Note 10+ Black (SM-N975F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-note-10-black-sm-n975f-ds/;89990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy Note 10+ Aura Glow (SM-N975F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-note-10-aura-glow-sm-n975f-ds/;89990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A51 128GB Black (SM-A515F);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a51-128gb-black-sm-a515f/;22990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy Note 10 Black (SM-N970F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-note-10-black-sm-n970f-ds/;76990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy Note 10 Aura Glow (SM-N970F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-note-10-aura-glow-sm-n970f-ds/;76990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy Note 10+ White (SM-N975F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-note-10-white-sm-n975f-ds/;89990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10+ Гранат (SM-G975F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10plus-granat-sm-g975f-ds/;69990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy S10 Гранат (SM-G973F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-s10-granat-sm-g973f-ds/;59990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A51 64GB Black (SM-A515F);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a51-64gb-black-sm-a515f/;19990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A51 128GB White (SM-A515F);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a51-128gb-white-sm-a515f/;22990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A51 64GB White (SM-A515F);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a51-64gb-white-sm-a515f/;19990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy Note 10 Red (SM-N970F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-note-10-red-sm-n970f-ds/;76990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A20s Black 32GB (SM-A207F/DS);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a20s-black-32gb-sm-a207f-ds/;12990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
Смартфон Samsung Galaxy A51 64GB Red (SM-A515F);https://www.eldorado.ru/cat/detail/smartfon-samsung-galaxy-a51-64gb-red-sm-a515f/;19990;/c/vse-smartfony/b/SAMSUNG/;Смартфоны Samsung;/d/smartfony-i-gadzhety/;Смартфоны и гаджеты
